uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,collectDate,endDate,subsampleID,testedDate,testingID,batchID,individualCount,sampleCondition,testProtocolVersion,testResult,cqValue,testPathogenName,remarks,testedBy,laboratoryName,dnaSampleID,dnaSampleCode,extractRNAConcentration,extractDNAConcentration,publicationDate,release
aebd47b6-e927-4300-a7ee-b61e832ad72b,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.013,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Amblyomma americanum,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.013.DNA,QT00000010406,NA,NA,20251206T113207Z,RELEASE-2026
97f619f0-df5b-4dbe-a04a-e05328015374,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.005,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,16.84,Ixodes scapularis,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.005.DNA,QT00000010398,NA,NA,20251206T113207Z,RELEASE-2026
66290f26-e98f-44f3-a499-84951d4e75e9,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.011,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Anaplasma phagocytophilum,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.011.DNA,QT00000010404,NA,NA,20251206T113207Z,RELEASE-2026
e822e81a-8651-48b4-a608-4d0739ddcc4f,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.001,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,15.99,HardTick DNA Quality,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.001.DNA,QT00000010394,NA,NA,20251206T113207Z,RELEASE-2026
af6fa355-1f0e-4d90-a9e8-b738346993f4,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.009,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Babesia microti,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.009.DNA,QT00000010402,NA,NA,20251206T113207Z,RELEASE-2026
9ec42e4b-808d-4a3d-9122-db62bce9e7b5,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.005,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ehrlichia muris-like,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.005.DNA,QT00000010398,NA,NA,20251206T113207Z,RELEASE-2026
f2bbc6b4-fabe-4e84-a490-af9ec830d282,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.005,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ixodes pacificus,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.005.DNA,QT00000010398,NA,NA,20251206T113207Z,RELEASE-2026
7e58e97d-e472-4f1a-a151-a7aadf9ab783,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.011,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia burgdorferi sensu lato,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.011.DNA,QT00000010404,NA,NA,20251206T113207Z,RELEASE-2026
7c79f7ef-e2ae-4f85-acb2-18e1d149639e,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.003,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia burgdorferi sensu lato,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.003.DNA,QT00000010396,NA,NA,20251206T113207Z,RELEASE-2026
cf5c7b35-bef8-419e-88b0-5375b14fdc55,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.003,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ixodes pacificus,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.003.DNA,QT00000010396,NA,NA,20251206T113207Z,RELEASE-2026
d2cdaafb-c189-4164-8ef4-cee6d5ac2591,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.008,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Babesia microti,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.008.DNA,QT00000010401,NA,NA,20251206T113207Z,RELEASE-2026
dbbc32ac-b9d2-4230-9b02-5d6ec5a2160a,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.011,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ehrlichia muris-like,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.011.DNA,QT00000010404,NA,NA,20251206T113207Z,RELEASE-2026
a45e4eef-30a1-432b-acc9-1bdce1064fa1,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.004,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ehrlichia muris-like,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.004.DNA,QT00000010397,NA,NA,20251206T113207Z,RELEASE-2026
f47a06be-1652-4304-a116-fff2c20232ca,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.002,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Babesia microti,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.002.DNA,QT00000010395,NA,NA,20251206T113207Z,RELEASE-2026
e66e010b-964b-4874-91b5-5e506979cfcf,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.016,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.016.DNA,QT00000010409,NA,NA,20251206T113207Z,RELEASE-2026
997d4875-9709-4f4e-865d-044d4198638f,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.002,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ixodes pacificus,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.002.DNA,QT00000010395,NA,NA,20251206T113207Z,RELEASE-2026
24c3b748-eac2-4ef0-8680-ec292c4d9242,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.001,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ixodes pacificus,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.001.DNA,QT00000010394,NA,NA,20251206T113207Z,RELEASE-2026
b0bb92bd-7549-4ef0-b1c5-6e66027e8bc3,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.013,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Anaplasma phagocytophilum,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.013.DNA,QT00000010406,NA,NA,20251206T113207Z,RELEASE-2026
8f13da0a-5267-4327-ad23-46a16d3917f3,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.009,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.009.DNA,QT00000010402,NA,NA,20251206T113207Z,RELEASE-2026
f08df963-af8c-4088-96f6-537e63920f03,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.014,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.014.DNA,QT00000010407,NA,NA,20251206T113207Z,RELEASE-2026
6d3b05fe-abba-45b8-aad3-de187727dba4,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.004,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,17.34,Ixodes scapularis,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.004.DNA,QT00000010397,NA,NA,20251206T113207Z,RELEASE-2026
a69d0a2e-69bc-4323-b812-aa89022818fa,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.003,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ehrlichia muris-like,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.003.DNA,QT00000010396,NA,NA,20251206T113207Z,RELEASE-2026
3eca7dfe-cd72-47b0-85e1-0a8125d15cb6,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.009,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Anaplasma phagocytophilum,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.009.DNA,QT00000010402,NA,NA,20251206T113207Z,RELEASE-2026
afac4319-f593-4106-945f-f2919312da55,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.010,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia mayonii,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.010.DNA,QT00000010403,NA,NA,20251206T113207Z,RELEASE-2026
9e3a5a82-4ab7-4a59-8ea9-ec897fa97e0e,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.012,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Babesia microti,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.012.DNA,QT00000010405,NA,NA,20251206T113207Z,RELEASE-2026
ee120f9e-087c-4018-88b1-ef21d43877f2,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.002,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Anaplasma phagocytophilum,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.002.DNA,QT00000010395,NA,NA,20251206T113207Z,RELEASE-2026
e8342411-0262-4c42-8c42-e7bd3979930c,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.012,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.012.DNA,QT00000010405,NA,NA,20251206T113207Z,RELEASE-2026
8a09b8fd-ba92-4f37-ac2e-12e669aa0036,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.003,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.003.DNA,QT00000010396,NA,NA,20251206T113207Z,RELEASE-2026
063d67e3-b035-48d8-a614-a6fa25151821,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.002,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,16.11,Ixodes scapularis,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.002.DNA,QT00000010395,NA,NA,20251206T113207Z,RELEASE-2026
55937f8f-53da-452c-aa9e-18ffb5619ae0,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.012,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ixodes pacificus,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.012.DNA,QT00000010405,NA,NA,20251206T113207Z,RELEASE-2026
c439c733-acea-4342-bd3b-61d6b569ce29,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.013,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,28.79,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.013.DNA,QT00000010406,NA,NA,20251206T113207Z,RELEASE-2026
e6983bf4-20dd-41b2-8dda-2d64c129d15b,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.001,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.001.DNA,QT00000010394,NA,NA,20251206T113207Z,RELEASE-2026
be02c7c7-c19b-40b7-8cf6-6c7206d613c8,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.002,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia burgdorferi sensu lato,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.002.DNA,QT00000010395,NA,NA,20251206T113207Z,RELEASE-2026
3d120183-8dc2-40fd-b8fc-ebb5da688275,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.014,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Positive,15.81,HardTick DNA Quality,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.014.DNA,QT00000010407,NA,NA,20251206T113207Z,RELEASE-2026
c288ff48-45ce-44fc-b2d9-985d8272bf07,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.002,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Amblyomma americanum,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.002.DNA,QT00000010395,NA,NA,20251206T113207Z,RELEASE-2026
c5589eb9-81a9-440b-9372-77216ece71b2,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.010,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Ixodes pacificus,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.010.DNA,QT00000010403,NA,NA,20251206T113207Z,RELEASE-2026
b1e4f5cd-213d-4185-b1a9-77eff19e2d01,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.005,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Babesia microti,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.005.DNA,QT00000010398,NA,NA,20251206T113207Z,RELEASE-2026
7c6f1ca0-3964-4c06-9874-0bd8427194c7,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.008,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.008.DNA,QT00000010401,NA,NA,20251206T113207Z,RELEASE-2026
198e9476-5738-4951-9d08-d8b882cad8f8,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.015,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Babesia microti,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.015.DNA,QT00000010408,NA,NA,20251206T113207Z,RELEASE-2026
dff26d4e-8833-44b6-aa0a-d6a8a0a94d9b,HARV_002.tickPlot.tck,D01,HARV,HARV_002,distributed,deciduousForest,42.477231,-72.259454,WGS84,20.2,187.7,0.3,2023-06-14T13:25:00Z,2023-06-14T14:55:00Z,HARV_002.20230614.IXOSCA.N,2024-05-23,HARV_002.20230614.IXOSCA.N.T.010,Plate81_20240523,1,OK,UMASS_LMZ_tickPathogens_SOP_2016-08-29.pdf,Negative,0,Borrelia miyamotoi,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,HARV_002.20230614.IXOSCA.N.T.010.DNA,QT00000010403,NA,NA,20251206T113207Z,RELEASE-2026
