uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF,publicationDate,release
94727aff-90e0-456b-aff3-8b235abe8a5c,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,location flooded,NA,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Flooded not navigable,NA,20260107T160233Z,RELEASE-2026
3e111c93-9213-43eb-969b-79b258986d2e,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,location flooded,NA,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Flooded unreachable,NA,20260107T160233Z,RELEASE-2026
56fb0e96-5cdd-427e-a656-44ac384e4e03,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,location flooded,NA,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Flooded non navigable,NA,20260107T160233Z,RELEASE-2026
8a148a3e-1390-463a-ab83-cbef592a3b6e,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,location flooded,NA,2021-05-06T17:00:00Z,DELA.2021.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Flooded unreachable,NA,20260107T160233Z,RELEASE-2026
6f50f023-7295-47ed-931e-5a7713873dd6,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2021-05-06T18:30:00Z,DELA.2021.19,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,NA,NA,20260107T160233Z,RELEASE-2026
e84334df-219f-4d2c-ae54-50c2687bec62,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2021-05-26T14:26:00Z,DELA.2021.22,NA,NA,drag,157,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4787-8721,Did not drag for 3 meters because of fallen tree in the way,NA,20260107T160233Z,RELEASE-2026
cf1c1584-28ef-4bf1-a6d3-3027eeade9b0,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2021-05-26T14:58:00Z,DELA.2021.22,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T160233Z,RELEASE-2026
2db5db6f-77eb-4028-8641-0e8ccbbfb225,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2021-05-26T15:13:00Z,DELA.2021.22,NA,NA,drag,155,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-6892-534X,NA,NA,20260107T160233Z,RELEASE-2026
1ac5e8aa-0d11-4dd1-9a32-4b537e146982,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2021-05-26T15:55:00Z,DELA.2021.22,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-6892-534X,NA,NA,20260107T160233Z,RELEASE-2026
2b77610f-905f-4a30-8d12-3893fd5a2faf,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,OK,NA,2021-05-26T15:56:00Z,DELA.2021.22,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T160233Z,RELEASE-2026
9f343645-f5a8-462d-9226-205e8aab9006,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2021-05-26T17:00:00Z,DELA.2021.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,Would only be able to drag ~30m of plot due to flooding,NA,20260107T160233Z,RELEASE-2026
f7c4d238-1327-434f-bfc0-08c183067e7d,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,location flooded,NA,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to site-wide flooding.,NA,20260107T160503Z,RELEASE-2026
507de252-cbb0-40d4-b5f1-316405b1b11d,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to site-wide flooding.,NA,20260107T160503Z,RELEASE-2026
3de8b192-b7e6-43f7-b763-3ed1da5da960,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,location flooded,NA,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to site-wide flooding.,NA,20260107T160503Z,RELEASE-2026
6efa4429-3a3f-492c-8aaa-0d1dac563a28,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,location flooded,NA,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to site-wide flooding.,NA,20260107T160503Z,RELEASE-2026
1099bfd7-4bb8-424f-90d7-52d93c91fe8e,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,location flooded,NA,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to site-wide flooding.,NA,20260107T160503Z,RELEASE-2026
3c800c37-dd01-43c9-a2b4-40974b04bae3,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,location flooded,NA,2021-06-14T17:00:00Z,DELA.2021.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to site-wide flooding.,NA,20260107T160503Z,RELEASE-2026
e893b804-0146-48c7-9d85-4983bfe8c3cd,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2021-07-08T13:53:00Z,DELA.2021.28,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-3172-1559,NA,NA,20260107T161716Z,RELEASE-2026
f1d5251a-ff4c-42ba-9f3e-99170a2f6e46,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2021-07-08T14:40:00Z,DELA.2021.28,NA,NA,drag,150,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-3172-1559,NA,NA,20260107T161716Z,RELEASE-2026
f292590d-dc2f-4ebd-8a43-7187b54d5130,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2021-07-08T15:37:00Z,DELA.2021.28,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4787-8721,NA,NA,20260107T161716Z,RELEASE-2026
21a50913-02ab-404c-b1ba-a781850a8f09,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,OK,NA,2021-07-08T16:29:00Z,DELA.2021.28,NA,NA,drag and flag,145,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4787-8721,NA,NA,20260107T161716Z,RELEASE-2026
f3049241-f0d8-46b1-b547-32477506e3fa,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2021-07-08T17:00:00Z,DELA.2021.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Unable to sample due to flooding.,NA,20260107T161716Z,RELEASE-2026
91aa3c6f-5a88-47e4-82cf-dce1c31f75de,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2021-07-08T22:10:00Z,DELA.2021.28,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-7158-4969,NA,NA,20260107T161716Z,RELEASE-2026
502c46bf-9065-4a44-9f0b-9b2c88267ea7,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2021-07-28T14:30:00Z,DELA.2021.31,NA,NA,drag and flag,120,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T161716Z,RELEASE-2026
73388f1c-058b-4c9b-904f-714d6fa6ea46,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,OK,NA,2021-07-28T14:35:00Z,DELA.2021.31,NA,NA,drag and flag,88,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4399-9307,NA,NA,20260107T161716Z,RELEASE-2026
58ee6702-abe2-4694-937a-2b1b84ccc6b3,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2021-07-28T15:13:00Z,DELA.2021.31,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T161716Z,RELEASE-2026
d65a4578-6860-4277-abd1-242eeae13116,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2021-07-28T15:45:00Z,DELA.2021.31,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4399-9307,NA,NA,20260107T161716Z,RELEASE-2026
be9c9849-1df2-4ef5-8329-313cb746f4fe,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2021-07-28T15:50:00Z,DELA.2021.31,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T161716Z,RELEASE-2026
3a2729c3-3ae3-480f-b915-88f741d6681b,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,OK,NA,2021-07-28T16:44:00Z,DELA.2021.31,NA,NA,drag and flag,150,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4787-8721,NA,NA,20260107T161716Z,RELEASE-2026
4c89ff8f-801c-40d6-8aec-f4cba4db6f7c,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2021-08-18T14:50:00Z,DELA.2021.34,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-0686-286X,NA,NA,20260107T160934Z,RELEASE-2026
de384112-d835-4fa1-947f-ebe482a5a151,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2021-08-18T15:06:00Z,DELA.2021.34,NA,NA,drag and flag,162,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,NA,NA,20260107T160934Z,RELEASE-2026
e4ee63e9-49f6-4724-8135-73257ffb4bee,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2021-08-18T15:39:00Z,DELA.2021.34,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-0686-286X,NA,NA,20260107T160934Z,RELEASE-2026
32a4286b-62ce-4458-9ffc-68a8ac2b4662,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2021-08-18T15:50:00Z,DELA.2021.34,NA,NA,drag and flag,165,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4399-9307,SE corner missing and flagged wrong direction at SW corner. Fixed flagging.,NA,20260107T160934Z,RELEASE-2026
00862790-b3fa-45e1-bf0b-e187cbf9dbb7,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,OK,NA,2021-08-18T16:19:00Z,DELA.2021.34,NA,NA,drag and flag,153,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0003-0686-286X,NA,NA,20260107T160934Z,RELEASE-2026
95495048-15c1-43c4-8487-87a8193a24a7,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,OK,NA,2021-08-18T17:09:00Z,DELA.2021.34,NA,NA,drag,93,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,NW corner is in water,NA,20260107T160934Z,RELEASE-2026
0edfe336-f89d-4de4-bc1c-5f2ec2669110,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2021-09-10T13:56:00Z,DELA.2021.37,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4399-9307,NA,NA,20260107T161826Z,RELEASE-2026
3afca51e-6f3e-4282-8579-349b0ff12dd5,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2021-09-10T14:08:00Z,DELA.2021.37,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T161826Z,RELEASE-2026
cd368461-7a71-4925-907e-fafd37aed7a6,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,OK,NA,2021-09-10T14:42:00Z,DELA.2021.37,NA,NA,drag and flag,150,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4399-9307,NA,NA,20260107T161826Z,RELEASE-2026
7bca9d62-75ad-4e5d-9a03-4fa6ce426ee0,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2021-09-10T14:57:00Z,DELA.2021.37,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T161826Z,RELEASE-2026
db617652-aad0-49fa-a0c2-30160a15969d,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2021-09-10T15:33:00Z,DELA.2021.37,NA,NA,drag,160,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-9817-6482,NA,NA,20260107T161826Z,RELEASE-2026
7d84b4f7-f194-4604-bbe8-2a3d83df737c,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,OK,NA,2021-09-10T15:43:00Z,DELA.2021.37,NA,NA,drag,80,N,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0002-4787-8721,NA,NA,20260107T161826Z,RELEASE-2026
146f1347-7c8f-413b-a876-bee1b66a35c9,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,location flooded,NA,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
70125009-e9c1-454f-9490-3727ae600ed3,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,location flooded,NA,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
de98d444-7614-4d88-a857-63f4d1cb5119,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,location flooded,NA,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Sampling did not occur due to site wide flooding,NA,20260107T161319Z,RELEASE-2026
193d3fa6-7236-4ca8-af68-46ccf18ea215,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,location flooded,NA,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
1407fb21-8804-45f8-addb-fed844d42a33,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Sampling did not occur due to site wide flooding,NA,20260107T161319Z,RELEASE-2026
d917f447-5c72-4d87-baca-2a99feec0e1b,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,location flooded,NA,2022-03-03T18:00:00Z,DELA.2022.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vK,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
2f8af1c2-a215-4256-9679-ef85815b41d4,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,location flooded,NA,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
ca19e232-a4ef-4234-910e-bc4fea6181b7,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,location flooded,NA,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
1c4b7b85-821d-4767-b8e4-03faf73d1866,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,location flooded,NA,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
a4c7cf2b-aecf-421f-a260-ca903c8ce31c,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,location flooded,NA,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
211596f4-eed1-4231-acc7-07e00ab4e58e,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
c1be264d-6b4e-4fa9-8920-b5815eecad6f,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,location flooded,NA,2022-03-21T17:00:00Z,DELA.2022.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Sampling did not occur due to site wide flooding.,NA,20260107T161319Z,RELEASE-2026
d02fc7e5-0138-4900-9596-275d465ec831,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2022-04-13T13:00:00Z,DELA.2022.15,NA,NA,drag,155,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-3172-1559,NA,NA,20260107T160548Z,RELEASE-2026
b005bbb6-114a-410f-a9c8-5d55a6741ff9,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2022-04-13T13:47:00Z,DELA.2022.15,NA,NA,drag and flag,165,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,NA,NA,20260107T160548Z,RELEASE-2026
ddc84b6f-e823-4617-a5b2-4eaedb502f54,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2022-04-13T14:52:00Z,DELA.2022.15,NA,NA,drag,106,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Plot wet limiting sampling to 106 meters.,NA,20260107T160548Z,RELEASE-2026
51ad9d4d-dcad-4387-ad8f-870140db6fa1,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2022-04-13T15:34:00Z,DELA.2022.15,NA,NA,drag,163,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,NA,NA,20260107T160548Z,RELEASE-2026
f0d75b52-c9cc-41a1-8c57-509e238addde,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,OK,NA,2022-04-13T16:28:00Z,DELA.2022.15,NA,NA,drag and flag,86,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-3172-1559,Wet plot limiting sampling to 86 meters.,NA,20260107T160548Z,RELEASE-2026
ba4cec22-52b9-4d5a-92f2-e78fabd11365,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2022-04-13T17:00:00Z,DELA.2022.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Location flooded greater than 80 meters wet.,NA,20260107T160548Z,RELEASE-2026
6a65a169-19ad-4a00-a2cb-cb96b0215a23,DELA_014.tickPlot.tck,D08,DELA,DELA_014,distributed,evergreenForest,32.530629,-87.819372,WGS84,20.2,32.4,0.2,OK,NA,2022-05-02T16:38:00Z,DELA.2022.18,NA,NA,drag and flag,150,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-3039-5256,NA,NA,20260107T161359Z,RELEASE-2026
74f10d84-b2d6-45cb-bda0-eee8d713759f,DELA_008.tickPlot.tck,D08,DELA,DELA_008,distributed,woodyWetlands,32.538882,-87.814144,WGS84,20.1,25.3,0.1,location flooded,NA,2022-05-02T17:00:00Z,DELA.2022.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-0331-5916,More than 80 meters of the transect was flooded.,NA,20260107T161359Z,RELEASE-2026
a65692d8-df7a-4155-bcce-e2f1350e0a79,DELA_001.tickPlot.tck,D08,DELA,DELA_001,distributed,woodyWetlands,32.533268,-87.805432,WGS84,20.1,24.6,0.1,location flooded,NA,2022-05-02T17:00:00Z,DELA.2022.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-3535-1698,NA,NA,20260107T161359Z,RELEASE-2026
69f2b93f-0d14-49ae-b329-27b193bcffde,DELA_004.tickPlot.tck,D08,DELA,DELA_004,distributed,woodyWetlands,32.531064,-87.813121,WGS84,20.1,24,0.2,OK,NA,2022-05-02T17:21:00Z,DELA.2022.18,NA,NA,drag,158,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0003-3535-1698,NA,NA,20260107T161359Z,RELEASE-2026
f974ed6f-c084-417a-a8e4-d12a3264bf34,DELA_011.tickPlot.tck,D08,DELA,DELA_011,distributed,woodyWetlands,32.519052,-87.817592,WGS84,20.1,29.3,0.2,OK,NA,2022-05-02T19:12:00Z,DELA.2022.18,NA,NA,drag and flag,158,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-3039-5256,NA,NA,20260107T161359Z,RELEASE-2026
4ca2e502-a3e0-422b-9c1a-15d0c22cbf63,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,OK,NA,2022-05-02T19:55:00Z,DELA.2022.18,NA,NA,drag and flag,160,N,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0002-3039-5256,NA,NA,20260107T161359Z,RELEASE-2026
47c92c8d-166d-4769-b0fb-32284a3a21fd,DELA_005.tickPlot.tck,D08,DELA,DELA_005,distributed,woodyWetlands,32.524379,-87.813852,WGS84,20.1,26.8,0.2,location wet,NA,2022-05-26T17:00:00Z,DELA.2022.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NEON.DOC.014045vL,0000-0001-7717-279X,Thunderstorms all week prevented sampling.,NA,20260107T161359Z,RELEASE-2026
